longitude,latitude,distance_km,post-Ogallala,Ogallala Group,pre-Ogallala,Hell Creek Formation,Fox Hills Formation,Pierre Shale,Niobrara Formation,Carlile Shale,Greenhorn Limestone,Belle Fourche Shale,Mowry Shale,Skull Creek Shale,Inyan Kara Group,Morrison Formation,Sundance Formation,Spearfish Formation,Minnekahta Formation,Minnelusa Formation,Madison Group,Three Forks Shale,Stony Mountain Formation,Red River Formation,Deadwood Formation,Precambrian basement,Tertiary intrusive
-102.95881763527055,43.15,39.953920190898664,,960.610595703125,,955.5081176757812,,955.5451049804688,751.5657348632812,652.561279296875,581.5572509765625,552.55810546875,432.554931640625,394.5538024902344,323.6927795410156,281.50384521484375,222.253173828125,146.35475158691406,75.3988037109375,17.398380279541016,-202.86627197265625,,,,-293.47210693359375,-315.6828918457031,
-102.95501002004008,43.15,40.26364050245602,,960.005859375,,957.8099365234375,,958.1820678710938,750.4261474609375,651.421875,580.4180297851562,551.4186401367188,431.4154357910156,393.414306640625,321.3944091796875,280.1569519042969,220.7925567626953,144.8929443359375,74.36371612548828,16.363046646118164,-203.23878479003906,,,,-293.94586181640625,-316.38623046875,
-102.95120240480962,43.15,40.57336081401338,,963.9230346679688,,960.0104370117188,,959.8027954101562,749.2999267578125,650.2958374023438,579.2921142578125,550.2901000976562,430.2868347167969,392.2857360839844,320.266357421875,278.79656982421875,219.32040405273438,143.4204559326172,73.3199691772461,15.319089889526367,-203.6183319091797,,,,-294.4066467285156,-317.0772705078125,
-102.94739478957916,43.15,40.883081125570726,,962.669189453125,,962.6229248046875,,960.57568359375,748.183837890625,649.179931640625,578.17626953125,549.1724853515625,429.1691589355469,391.1680908203125,319.15216064453125,277.4245910644531,216.33932495117188,141.93435668945312,72.2673110961914,14.266255378723145,-204.00439453125,,,,-295.2861328125,-318.41973876953125,
-102.94358717434869,43.15,41.19280143712808,,,,962.4581909179688,,960.3333129882812,745.9844360351562,646.9807739257812,575.9773559570312,546.9779052734375,426.97467041015625,388.9736022949219,318.0469665527344,274.6495361328125,214.8338623046875,138.93267822265625,70.12966918945312,12.12834358215332,-204.79815673828125,,,,-295.70819091796875,-319.07403564453125,
-102.93977955911824,43.15,41.50252174868544,,,,961.702392578125,,961.0316772460938,744.9034423828125,645.8998413085938,574.8965454101562,545.896484375,425.8931884765625,387.89215087890625,315.8688049316406,273.24725341796875,213.3178253173828,137.4160614013672,69.04425048828125,11.042804718017578,-205.20765686035156,,,,-296.117919921875,-319.716064453125,
-102.93597194388778,43.15,41.81224206024279,,966.1810913085938,,,,960.8296508789062,743.8344116210938,644.8309326171875,573.8277587890625,544.82568359375,424.8223876953125,386.8213806152344,314.80029296875,271.8299255371094,211.7892608642578,135.8870391845703,67.94819641113281,9.946640968322754,-205.62826538085938,,,,-296.51629638671875,-320.3469543457031,
-102.93216432865732,43.15,42.121962371800144,,974.0880126953125,,957.531005859375,,958.7796630859375,742.7756958007812,643.7723388671875,572.7692260742188,543.7654418945312,423.7621765136719,385.7611389160156,313.74371337890625,270.4010009765625,210.24696350097656,134.34466552734375,66.84114074707031,8.839483261108398,-206.0586395263672,,,,-296.9014587402344,-320.96539306640625,
-102.92835671342685,43.15,42.4316826833575,,988.8540649414062,,956.0106201171875,,954.6349487304688,740.6892700195312,641.68603515625,570.68310546875,541.68359375,421.6804504394531,383.679443359375,312.696044921875,267.50958251953125,207.1304931640625,132.79144287109375,64.58651733398438,6.584680557250977,-206.95016479492188,,,,-297.64093017578125,-322.1716613769531,
-102.9245490981964,43.15,42.74140299491486,,988.9202880859375,,954.4486083984375,,952.633544921875,739.6637573242188,640.66064453125,569.6578369140625,540.6573486328125,420.6541748046875,382.6531677246094,311.6584777832031,266.0478210449219,205.5553741455078,129.6512451171875,63.4395866394043,5.437660217285156,-207.41322326660156,,,,-297.9946594238281,-322.7586975097656,
-102.92074148296594,43.15,43.051123306472206,,986.5296630859375,954.339599609375,953.279052734375,,950.9520263671875,740.0224609375,641.0194091796875,570.0166015625,541.01708984375,421.0140075683594,383.0130310058594,310.9861755371094,266.2723388671875,205.6355438232422,129.73211669921875,64.65853118896484,6.6566243171691895,-206.6253204345703,,,,-297.7000732421875,-322.8327331542969,
-102.91693386773547,43.15,43.36084361802956,,981.5493774414062,958.7890625,950.9697875976562,,948.5379638671875,739.004638671875,640.0016479492188,568.9989013671875,539.9990844726562,419.9960021972656,381.99505615234375,309.9676818847656,264.7652587890625,204.01510620117188,128.1111602783203,63.469661712646484,5.467654705047607,-207.11656188964844,,,,-298.0304260253906,-323.3972473144531,
-102.91312625250501,43.15,43.67056392958691,,,963.1671752929688,946.5564575195312,,946.3751831054688,737.9985961914062,638.9956665039062,567.9930419921875,538.9909057617188,418.98785400390625,380.9869079589844,308.9622802734375,263.24542236328125,200.73582458496094,126.47827911376953,62.2669792175293,4.264866352081299,-207.62255859375,,,,-298.6631164550781,-324.4978942871094,
-102.90931863727455,43.15,43.98028424114426,,,955.408203125,944.8026733398438,,942.9201049804688,736.0135498046875,637.0107421875,566.0082397460938,537.0071411132812,417.004150390625,379.0032043457031,307.9673767089844,260.16143798828125,199.07583618164062,123.17070770263672,59.820709228515625,1.8188199996948242,-208.67898559570312,,,,-298.96502685546875,-325.0335998535156,
-102.9055110220441,43.15,44.29000455270162,,,946.4354248046875,943.1786499023438,,941.3438720703125,735.0347290039062,636.031982421875,565.029541015625,536.0299682617188,416.02703857421875,378.0260925292969,306.00384521484375,258.6015319824219,197.40415954589844,121.49835205078125,58.57094192504883,0.5681263208389282,-209.22792053222656,,,,-299.25872802734375,-325.5606994628906,
-102.90170340681362,43.15,44.599724864258974,,,942.04052734375,941.6204223632812,,939.8267822265625,734.0668334960938,635.0641479492188,564.0618286132812,535.0614624023438,415.0585632324219,377.0576171875,305.0351257324219,257.0315246582031,195.72108459472656,119.81449890136719,57.306278228759766,-0.6964842081069946,-209.79115295410156,,,,-299.5437927246094,-326.0787353515625,
-102.89789579158317,43.15,44.90944517581632,,,946.2285766601562,938.4771728515625,,938.4013671875,733.1083984375,634.1057739257812,563.103515625,534.1013793945312,414.0985107421875,376.0975646972656,304.0780334472656,255.44815063476562,192.3192596435547,118.11975860595703,56.027095794677734,-1.9751358032226562,-210.3701629638672,,,,-300.08990478515625,-327.089599609375,
-102.89408817635271,43.15,45.21916548737368,,,950.4434204101562,936.6566772460938,,934.9920654296875,731.2149047851562,632.2123413085938,561.2102661132812,532.2094116210938,412.2065734863281,374.2056579589844,303.1292724609375,252.24197387695312,190.6014862060547,114.69303131103516,53.42866897583008,-4.5741777420043945,-211.5731658935547,,,,-300.35076904296875,-327.582275390625,
-102.89028056112224,43.15,45.528885798931036,,,949.1482543945312,934.6497192382812,,932.8751831054688,730.2797241210938,631.2771606445312,560.275146484375,531.2755126953125,411.27276611328125,373.2718200683594,301.25390625,250.62371826171875,188.8754425048828,112.96366882324219,52.103729248046875,-5.899263381958008,-212.19442749023438,,,,-300.6045837402344,-328.0673522949219,
-102.88647294589178,43.15,45.83860611048839,,,931.2459716796875,932.4746704101562,,930.4351806640625,729.3541259765625,630.3516235351562,559.3496704101562,530.3489379882812,410.3461608886719,372.3452453613281,300.3273010253906,249.00083923339844,187.14137268066406,111.23080444335938,50.7661018371582,-7.237023830413818,-212.82687377929688,,,,-300.8512268066406,-328.544677734375,
-102.88266533066133,43.15,46.14832642204574,,,930.5997314453125,927.6580810546875,,927.7717895507812,728.435791015625,629.433349609375,558.431396484375,529.4293212890625,409.4266052246094,371.4256591796875,299.410400390625,247.3651885986328,185.39852905273438,109.48636627197266,49.41659927368164,-8.586687088012695,-213.4730987548828,,,,-301.0914306640625,-329.0150146484375,
-102.87885771543087,43.15,46.4580467336031,,,927.5240478515625,924.254150390625,,922.5399169921875,726.6183471679688,627.615966796875,556.6140747070312,527.613525390625,407.6108703613281,369.6099548339844,298.50006103515625,244.0734100341797,181.9029541015625,107.73814392089844,46.693328857421875,-11.310309410095215,-214.79689025878906,,,,-301.5504455566406,-329.9323425292969,
-102.8750501002004,43.15,46.767767045160454,,,,920.53515625,,918.6318359375,726.94921875,627.9468994140625,556.9440307617188,527.942626953125,407.94000244140625,369.9391174316406,298.8273010253906,243.7779541015625,181.44766235351562,105.53005981445312,47.389678955078125,-10.614380836486816,-214.3625946044922,,,,-301.1028747558594,-329.85931396484375,
-102.87124248496994,43.15,47.0774873567178,,,,,,914.9718017578125,726.0497436523438,627.0474243164062,556.0452880859375,527.0447387695312,407.0421447753906,369.041259765625,297.0252380371094,242.0904083251953,179.66241455078125,103.73983001708984,45.979862213134766,-12.024545669555664,-215.06776428222656,,,,-301.3144226074219,-330.2983703613281,
-102.86743486973948,43.15,47.38720766827516,,,,,,914.7564086914062,725.156005859375,626.1536254882812,555.1533813476562,526.1522216796875,406.149658203125,368.14874267578125,296.13232421875,240.40550231933594,177.88726806640625,101.9650650024414,44.566123962402344,-13.438722610473633,-215.77549743652344,,,,-301.5207214355469,-330.73138427734375,
-102.86362725450901,43.15,47.696927979832516,,,,,,914.7371826171875,724.2698364257812,625.2671508789062,554.2666015625,525.264892578125,405.26220703125,367.2613220214844,295.2448425292969,238.7427978515625,174.40850830078125,100.20738220214844,43.155277252197266,-14.850198745727539,-216.4687042236328,,,,-301.9180603027344,-331.5797424316406,
-102.85981963927856,43.15,48.00664829138987,,,,,,911.6261596679688,722.5281372070312,623.520751953125,552.516845703125,523.5087890625,403.5029296875,365.5020446777344,294.36431884765625,235.51963806152344,172.76292419433594,96.82147216796875,40.42091369628906,-17.586214065551758,-217.76779174804688,,,,-302.1094055175781,-331.9952697753906,
-102.8560120240481,43.15,48.31636860294722,,,,,,911.9402465820312,721.68896484375,622.6782836914062,551.6820068359375,522.6596069335938,402.64007568359375,364.63092041015625,292.6167297363281,234.0020751953125,171.2014923095703,95.23909759521484,39.16257858276367,-18.845050811767578,-218.32386779785156,,,,-302.29541015625,-332.404541015625,
-102.85220440881764,43.15,48.62608891450458,,,,,,912.98876953125,720.8843383789062,621.8697509765625,550.9039916992188,521.881591796875,401.8630676269531,363.763427734375,291.74853515625,232.57894897460938,169.7370147705078,93.77171325683594,37.997032165527344,-20.01054573059082,-218.7724609375,,,,-302.4772033691406,-332.8087158203125,
-102.84839679358717,43.15,48.935809226061934,,,,,,913.626220703125,720.1785888671875,621.1676635742188,550.1670532226562,521.142333984375,401.1209716796875,362.8995056152344,290.884521484375,231.2630157470703,167.07571411132812,92.41712188720703,36.93815231323242,-21.068496704101562,-219.10446166992188,,,,-302.8292236328125,-333.6021728515625,
-102.84458917835671,43.15,49.245529537619284,,,,923.635009765625,,922.265869140625,718.8733520507812,619.8700561523438,548.8712768554688,519.8681030273438,399.86572265625,361.1827087402344,290.0252380371094,228.8529510498047,165.84933471679688,91.13715362548828,35.035194396972656,-22.969459533691406,-219.54177856445312,,,,-302.99932861328125,-333.9921569824219,
-102.84078156312626,43.15,49.55524984917664,,,929.7369995117188,924.5709228515625,,924.4312744140625,718.2460327148438,619.2445068359375,548.2445678710938,519.2432250976562,399.2417907714844,360.330078125,288.3153381347656,227.71347045898438,164.65821838378906,88.71627807617188,34.14014434814453,-23.863887786865234,-219.70260620117188,,,,-303.1653137207031,-334.3765869140625,
-102.8369739478958,43.15,49.864970160733996,,,938.8840942382812,,,925.8339233398438,717.6209716796875,618.6197509765625,547.6188354492188,518.6181640625,398.6169128417969,359.47930908203125,287.46356201171875,226.59414672851562,163.48663330078125,87.54553985595703,33.26634979248047,-24.737239837646484,-219.8491973876953,,,,-303.32861328125,-334.7583312988281,
-102.83316633266533,43.15,50.17469047229135,,,935.2391357421875,,,927.2786254882812,717.8163452148438,618.8150634765625,547.8148193359375,518.8140258789062,398.8127746582031,359.7847900390625,287.7682189941406,226.66578674316406,163.44430541992188,87.5084228515625,34.30864334106445,-23.694801330566406,-218.9648895263672,,,,-302.79669189453125,-334.5886535644531,
-102.82935871743487,43.15,50.4844107838487,,,936.0628662109375,,,929.5079956054688,716.5632934570312,617.5620727539062,546.561767578125,517.5611572265625,397.5598449707031,358.0840759277344,286.9162292480469,224.4760284423828,161.1526336669922,86.36215209960938,32.57595443725586,-25.427030563354492,-219.2232666015625,,,,-303.1049499511719,-335.3263854980469,
-102.82555110220441,43.15,50.79413109540606,,,929.7920532226562,928.9215698242188,,926.7271728515625,715.9325561523438,616.931396484375,545.9318237304688,516.9312133789062,396.929931640625,357.2355041503906,286.0656433105469,223.38218688964844,160.00845336914062,84.0739517211914,31.701114654541016,-26.301721572875977,-219.35865783691406,,,,-303.2556457519531,-335.6890563964844,
-102.82174348697394,43.15,51.103851406963415,,,925.5177001953125,926.6022338867188,,920.4478149414062,715.2994384765625,616.2982177734375,545.2985229492188,516.2979736328125,396.296630859375,356.3885803222656,284.3695983886719,222.28695678710938,158.86546325683594,82.92940521240234,30.820775985717773,-27.181941986083984,-219.4989471435547,,,,-303.404296875,-336.0486755371094,
-102.81793587174349,43.15,51.413571718520764,,,916.2761840820312,920.5183715820312,,915.0535278320312,714.6633911132812,615.6621704101562,544.6617431640625,515.6611328125,395.6598205566406,355.5429382324219,283.5226135253906,221.19012451171875,157.72055053710938,81.78424072265625,29.93526840209961,-28.067358016967773,-219.64462280273438,,,,-303.55059814453125,-336.4053955078125,
-102.81412825651303,43.15,51.72329203007811,,,,908.6790771484375,,911.3318481445312,714.0240478515625,615.0227661132812,544.02197265625,515.0213012695312,395.0199890136719,354.69744873046875,282.67529296875,220.091796875,155.4279327392578,80.63996887207031,29.04349136352539,-28.95905303955078,-219.79530334472656,,,,-303.8384704589844,-337.11029052734375,
-102.81032064128257,43.15,52.03301234163547,,,,905.5435180664062,,904.7601928710938,712.73291015625,613.7316284179688,542.7320556640625,513.7313842773438,393.7300109863281,353.00469970703125,281.8279113769531,217.89279174804688,154.2807159423828,78.34520721435547,27.23782730102539,-30.76460075378418,-220.11077880859375,,,,-303.9804992675781,-337.45831298828125,
-102.8065130260521,43.15,52.34273265319282,,,,,,901.3802490234375,712.0817260742188,613.0803833007812,542.08056640625,513.0799560546875,393.07855224609375,352.15838623046875,280.13299560546875,216.7891845703125,153.1330108642578,77.19551849365234,26.327411651611328,-31.67496681213379,-220.2764892578125,,,,-304.1214294433594,-337.80419921875,
-102.80270541082164,43.15,52.652452964750175,,,,,,895.2688598632812,711.4263916015625,612.425048828125,541.4248046875,512.4241333007812,392.4226989746094,351.3116149902344,279.2843017578125,215.68333435058594,151.98211669921875,76.04475402832031,25.412111282348633,-32.59022521972656,-220.44686889648438,,,,-304.2610168457031,-338.1479797363281,
-102.79889779559119,43.15,52.96217327630753,,,,,,893.2371215820312,710.7664184570312,611.7650756835938,540.7646484375,511.76397705078125,391.7625427246094,350.4632263183594,278.4333190917969,214.575927734375,150.8297882080078,74.8941879272461,24.490245819091797,-33.512054443359375,-220.62135314941406,,,,-304.4000244140625,-338.48980712890625,
-102.79509018036072,43.15,53.27189358786489,,,,,,897.1840209960938,709.4312744140625,610.4298706054688,539.4300537109375,510.42938232421875,390.42791748046875,348.7601013183594,277.5809326171875,212.3573455810547,148.52154541015625,73.74031829833984,22.62700080871582,-35.375240325927734,-220.9815216064453,,,,-304.6766662597656,-339.1670837402344,
-102.79128256513026,43.15,53.58161389942224,,,,,,901.65185546875,709.6240234375,610.62255859375,539.6227416992188,510.62200927734375,390.6205139160156,348.9975280761719,276.9619445800781,212.3806915283203,148.42422485351562,72.49002838134766,23.521432876586914,-34.480838775634766,-220.14532470703125,,,,-304.1036682128906,-338.9337158203125,
-102.7874749498998,43.15,53.89133421097959,,,922.3765258789062,904.9622802734375,,904.9664916992188,708.944091796875,609.9425659179688,538.9430541992188,509.9422607421875,389.94073486328125,348.1349182128906,276.09759521484375,211.2577362060547,147.2557830810547,71.3200454711914,22.565065383911133,-35.43718719482422,-220.34019470214844,,,,-304.2405700683594,-339.2666015625,
-102.78366733466935,43.15,54.20105452253695,,,924.4269409179688,,,905.8364868164062,708.2583618164062,609.2568359375,538.2567138671875,509.2559509277344,389.25439453125,347.2701416015625,275.2303771972656,210.1320037841797,146.0865020751953,70.1480712890625,21.605384826660156,-36.3968391418457,-220.5388641357422,,,,-304.37762451171875,-339.5984802246094,
-102.77985971943887,43.15,54.5107748340943,,,930.4532470703125,,,906.7930908203125,707.5659790039062,608.5643920898438,537.564208984375,508.5633850097656,388.5617980957031,346.40264892578125,274.360107421875,209.0022735595703,143.7373809814453,68.97435760498047,20.64179801940918,-37.360408782958984,-220.74205017089844,,,,-304.65283203125,-340.25933837890625,
-102.77605210420842,43.15,54.820495145651655,,,939.5535888671875,,,908.9152221679688,706.1610717773438,607.159423828125,536.1597900390625,507.158935546875,387.1573181152344,344.6562194824219,273.4861145019531,206.73719787597656,142.55892944335938,66.62296295166016,18.698884963989258,-39.303279876708984,-221.15638732910156,,,,-304.79144287109375,-340.5885009765625,
-102.77224448897796,43.15,55.13021545720901,,,953.8209838867188,,,910.0611572265625,705.4486083984375,606.4468383789062,535.4470825195312,506.4461669921875,386.4444885253906,343.7762451171875,271.7247619628906,205.60133361816406,141.3792266845703,65.44129180908203,17.71919822692871,-40.2829475402832,-221.3675079345703,,,,-304.9307861328125,-340.91668701171875,
-102.76843687374749,43.15,55.43993576876637,,,956.141357421875,,,911.2700805664062,704.7288818359375,605.72705078125,534.7266845703125,505.7257385253906,385.7240295410156,342.8929443359375,270.8381042480469,204.4619140625,140.19801330566406,64.25712585449219,16.737281799316406,-41.26484298706055,-221.5819091796875,,,,-305.0709533691406,-341.2445068359375,
-102.76462925851703,43.15,55.74965608032372,,,948.9049682617188,,,912.5183715820312,704.001220703125,604.9993286132812,533.999267578125,504.9982604980469,384.99652099609375,342.0055847167969,269.9471130371094,203.31829833984375,137.82273864746094,63.0710563659668,15.751897811889648,-42.25020980834961,-221.7997283935547,,,,-305.3547668457031,-341.8990173339844,
-102.76082164328658,43.15,56.059376391881074,,,964.4226684570312,,,915.1026000976562,702.5228881835938,603.5208129882812,532.5213012695312,503.5201721191406,383.5183410644531,340.2149658203125,269.0506286621094,201.02455139160156,136.6307373046875,60.692752838134766,13.766633033752441,-44.23543930053711,-222.24154663085938,,,,-305.4986267089844,-342.2257995605469,
-102.75701402805612,43.15,56.36909670343843,,,972.820068359375,,,916.4293212890625,701.7725219726562,602.7703247070312,531.7699584960938,502.7687683105469,382.76690673828125,339.3110046386719,267.24102783203125,199.87393188476562,135.437744140625,59.497161865234375,12.767065048217773,-45.234981536865234,-222.46551513671875,,,,-305.643798828125,-342.5523986816406,
-102.75320641282565,43.15,56.67881701499578,,,996.4797973632812,,,917.781494140625,701.013427734375,602.0111083984375,531.0104370117188,502.0091857910156,382.00726318359375,338.4030456542969,266.32861328125,198.71896362304688,134.24285888671875,58.29864501953125,11.766477584838867,-46.23554992675781,-222.6925048828125,,,,-305.7903747558594,-342.8790588378906,
-102.74939879759519,43.15,56.988537326553136,,,996.123046875,,,919.14453125,700.245361328125,601.242919921875,530.2432861328125,501.2419738769531,381.239990234375,337.489990234375,265.41082763671875,197.55967712402344,133.0421600341797,57.098472595214844,10.762665748596191,-47.23934555053711,-222.92218017578125,,,,-305.9386901855469,-343.20574951171875,
-102.74559118236473,43.15,57.29825763811049,,,1020.300048828125,,,922.6497192382812,699.547119140625,600.5441284179688,529.5436401367188,500.54205322265625,380.53985595703125,336.6438293457031,265.4972229003906,196.2801971435547,131.56692504882812,56.842491149902344,10.416346549987793,-47.58570861816406,-222.43307495117188,,,,-305.5276794433594,-343.2748718261719,
-102.74178356713426,43.15,57.60797794966785,,,1006.0464477539062,,,924.0447387695312,698.74755859375,599.744384765625,528.745361328125,499.7436828613281,379.7414245605469,335.7028503417969,264.5573425292969,195.10189819335938,130.3431854248047,54.40097427368164,9.390115737915039,-48.61191940307617,-222.67247009277344,,,,-305.6823425292969,-343.6017150878906,
-102.7379759519038,43.15,57.9176982612252,,,989.7843017578125,,,925.4302368164062,697.939208984375,598.9357299804688,527.93701171875,498.93524169921875,378.9328918457031,334.7547302246094,262.656494140625,193.92059326171875,129.11488342285156,53.17640686035156,8.359479904174805,-49.64253234863281,-222.91336059570312,,,,-305.8389892578125,-343.928955078125,
-102.73416833667335,43.15,58.227418572782554,,,996.1686401367188,,,926.8081665039062,697.1219482421875,598.1181030273438,527.1181640625,498.116455078125,378.11419677734375,333.7995910644531,261.6946105957031,192.7281494140625,127.87635803222656,51.94597244262695,7.324208736419678,-50.67776870727539,-223.1554718017578,,,,-305.9976501464844,-344.25677490234375,
-102.73036072144289,43.15,58.53713888433991,,,987.7511596679688,,,928.1769409179688,696.2957153320312,597.2913818359375,526.2889404296875,497.28680419921875,377.28424072265625,332.83697509765625,260.7259826660156,191.51284790039062,125.16812896728516,50.71142578125,6.289205551147461,-51.71274185180664,-223.3990020751953,,,,-306.3212890625,-344.91424560546875,
-102.72655310621242,43.15,58.84685919589726,,,963.448486328125,,,930.8720703125,694.6092529296875,595.6034545898438,524.6055297851562,495.6029968261719,375.6001892089844,330.8876647949219,259.7505187988281,188.9323272705078,123.725341796875,48.240257263183594,4.213343143463135,-53.78853225708008,-223.8922882080078,,,,-306.487060546875,-345.2438659667969,
-102.72274549098196,43.15,59.156579507454616,,,948.153076171875,,,932.1885986328125,693.7542724609375,594.7474365234375,523.7487182617188,494.7459411621094,374.74298095703125,329.90496826171875,257.7769775390625,187.42417907714844,122.0934066772461,47.00382614135742,3.1707592010498047,-54.83106994628906,-224.1402587890625,,,,-306.6550598144531,-345.5741271972656,
-102.71893787575151,43.15,59.466299819011965,,,952.96533203125,,,933.4857177734375,692.8916015625,593.8833618164062,522.8812255859375,493.878173828125,373.87506103515625,328.9165344238281,256.7791748046875,185.84144592285156,120.38554382324219,45.76191329956055,2.12559175491333,-55.87617111206055,-224.38937377929688,,,,-306.8253479003906,-345.9052734375,
-102.71513026052104,43.15,59.776020130569314,,,963.2835693359375,,,934.7608032226562,692.0211181640625,593.0110473632812,522.0076293945312,493.00421142578125,373.0008850097656,327.92193603515625,255.7752685546875,184.21815490722656,116.9522705078125,44.52037811279297,1.085729718208313,-56.917823791503906,-224.63973999023438,,,,-307.17303466796875,-346.5698547363281,
-102.71132264529058,43.15,60.08574044212667,,,952.457763671875,,,937.2351684570312,690.2542724609375,591.237548828125,520.2415771484375,491.2372741699219,371.2334289550781,325.91033935546875,254.76573181152344,180.9060821533203,115.2288589477539,42.052528381347656,-0.9929775595664978,-58.9962158203125,-225.1446533203125,,,,-307.3511047363281,-346.90325927734375,
-102.70751503006012,43.15,60.39546075368403,,,938.4695434570312,,,932.6522827148438,689.369140625,590.3464965820312,519.3461303710938,490.3411560058594,370.33697509765625,324.90374755859375,252.73194885253906,179.2617645263672,113.51415252685547,40.832763671875,-2.0333478450775146,-60.035037994384766,-225.39801025390625,,,,-307.53155517578125,-347.2374267578125,
-102.70370741482967,43.15,60.705181065241376,,,,,,934.6519165039062,689.2086791992188,590.1725463867188,519.1746215820312,490.168701171875,370.163818359375,324.7046813964844,252.53707885742188,179.36671447753906,113.42311096191406,40.28627014160156,-1.5877227783203125,-59.5950927734375,-224.75396728515625,,,,-307.0174560546875,-346.9902038574219,
-102.6998997995992,43.15,61.01490137679873,,,,,,928.312255859375,688.2965698242188,589.2400512695312,518.2442626953125,489.23736572265625,369.23187255859375,323.65740966796875,251.47930908203125,177.68568420410156,111.68335723876953,39.03549575805664,-2.649880886077881,-60.65176773071289,-225.01258850097656,,,,-307.205078125,-347.32666015625,
-102.69609218436874,43.15,61.32462168835609,,,,,,920.2698364257812,686.5321044921875,587.3668823242188,516.3548583984375,487.3462219238281,367.3398742675781,321.56060791015625,250.41122436523438,174.36276245117188,108.26695251464844,37.800262451171875,-4.737526893615723,-62.73976135253906,-225.53158569335938,,,,-307.587890625,-348.002685546875,
-102.69228456913828,43.15,61.634341999913445,,,,,,918.359375,685.7393798828125,586.412109375,515.4140625,486.40399169921875,366.3973083496094,320.49969482421875,249.33523559570312,172.7511444091797,106.67237854003906,35.444091796875,-5.72886323928833,-63.73153305053711,-225.7923126220703,,,,-307.7830810546875,-348.3420715332031,
-102.68847695390781,43.15,61.944062311470795,,,,,,922.4174194335938,685.2567138671875,585.4989624023438,514.5194702148438,485.5036926269531,365.4944152832031,319.4494323730469,247.0952606201172,171.29930114746094,105.36128234863281,34.500953674316406,-6.639379024505615,-64.64277648925781,-226.05323791503906,,,,-307.9813537597656,-348.6823425292969,
-102.68466933867735,43.15,62.25378262302815,,,,,,925.4838256835938,685.0491333007812,584.8231811523438,513.7373046875,484.7063903808594,364.6889343261719,318.6195068359375,246.27279663085938,170.2642822265625,104.51107025146484,33.87517166137695,-7.409839153289795,-65.41435241699219,-226.31434631347656,,,,-308.182373046875,-349.0234375,
-102.6808617234469,43.15,62.56350293458551,,,,,,930.44189453125,684.76953125,584.48095703125,513.4320678710938,484.4022216796875,364.3858947753906,318.17138671875,246.11380004882812,169.80043029785156,105.11387634277344,33.7742919921875,-7.787838459014893,-65.79227447509766,-226.57571411132812,,,,-308.59185791015625,-349.7083435058594,
-102.67705410821644,43.15,62.87322324614286,,,,,,949.6275024414062,684.1412353515625,584.8128051757812,513.795166015625,484.7845764160156,364.7784118652344,318.4122619628906,246.35430908203125,170.6070556640625,106.072021484375,34.895294189453125,-7.692022800445557,-65.69474792480469,-227.09951782226562,,,,-308.80029296875,-350.0521545410156,
-102.67324649298597,43.15,63.18294355770021,,,973.5250244140625,,,950.453857421875,684.3074340820312,585.1283569335938,514.1175537109375,485.10870361328125,365.1030578613281,318.64105224609375,246.88327026367188,171.3590850830078,107.15949249267578,35.64874267578125,-7.470565319061279,-65.47278594970703,-227.3613739013672,,,,-309.011962890625,-350.396728515625,
-102.66943887775551,43.15,63.49266386925757,,,973.2001342773438,,,951.2407836914062,684.5505981445312,585.4524536132812,514.4503173828125,485.44207763671875,365.43670654296875,318.8808898925781,247.14163208007812,172.1673126220703,108.32525634765625,36.458126068115234,-7.20328950881958,-65.20524597167969,-227.62318420410156,,,,-309.2261962890625,-350.7420654296875,
-102.66563126252505,43.15,63.802384180814926,,,972.5110473632812,,,951.990478515625,684.8372802734375,585.7799072265625,514.7821655273438,485.7751159667969,365.7703857421875,319.1263122558594,247.39987182617188,173.0083465576172,110.75479888916016,37.305145263671875,-6.916691780090332,-64.91847229003906,-227.88494873046875,,,,-309.6619567871094,-351.4353332519531,
-102.6618236472946,43.15,64.11210449237228,,,996.4471435546875,,,953.3756103515625,685.4617919921875,586.4374389648438,515.433837890625,486.42864990234375,366.4249572753906,319.62396240234375,247.65481567382812,174.73712158203125,112.0010757446289,38.16340255737305,-6.329311847686768,-64.33087158203125,-228.40858459472656,,,,-309.88336181640625,-351.78314208984375,
-102.65801603206413,43.15,64.42182480392964,,,996.9381103515625,,,955.084228515625,686.5745849609375,587.555908203125,516.55517578125,487.550537109375,367.5470275878906,320.7177429199219,249.03028869628906,177.50755310058594,115.0451889038086,40.70622634887695,-4.519367694854736,-62.5208740234375,-227.82154846191406,,,,-309.4464111328125,-351.5655517578125,
-102.65420841683367,43.15,64.73154511548698,,,991.5048217773438,,,955.681640625,686.8948974609375,587.8812866210938,516.8792114257812,487.8751220703125,367.8719482421875,320.9651184082031,249.27474975585938,178.3859100341797,116.29529571533203,41.578330993652344,-4.212188243865967,-62.21363830566406,-228.08526611328125,,,,-309.675537109375,-351.9160461425781,
-102.65040080160321,43.15,65.04126542704434,,,1018.1847534179688,,,956.24462890625,687.2064819335938,588.1959228515625,517.1952514648438,488.1916809082031,368.18878173828125,321.2038879394531,249.512451171875,179.2305145263672,117.52229309082031,42.44537353515625,-3.9066381454467773,-61.90803909301758,-228.34837341308594,,,,-309.9071044921875,-352.26715087890625,
